acc_id,geohash,acc_long,acc_lat,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,UART,UTYP1,count
137170_2018,u1qcvq,9.731955535000054,52.37712982200003,2018,10,21,6,0,4,7,1
137513_2018,u1qcvq,9.731381105000024,52.37507648300004,2018,10,8,4,0,6,6,1
138527_2018,u1qcvq,9.732937051000023,52.37564751300005,2018,12,10,3,0,6,4,1
138805_2018,u1qcvq,9.723309517000075,52.37229379400002,2018,12,17,3,0,5,2,1
138891_2018,u1qcvq,9.731943990000046,52.37718526300006,2018,12,4,1,0,6,4,1
139097_2018,u1qcvq,9.733882572000027,52.37470514100005,2018,12,20,1,0,2,6,1
80444_2019,u1qcvq,9.728416343000047,52.374044255000065,2019,6,15,6,0,2,6,1
80810_2019,u1qcvq,9.726558101000023,52.37559332300003,2019,7,16,6,0,5,3,1
80812_2019,u1qcvq,9.729086763000057,52.37321929100006,2019,7,13,6,0,8,7,1
81669_2019,u1qcvq,9.727576949000024,52.37497891700007,2019,7,11,3,1,0,1,1
81783_2019,u1qcvq,9.728983324000069,52.37282715100008,2019,7,12,1,0,0,1,1
82912_2019,u1qcvq,9.72685384600004,52.37565473500007,2019,8,19,2,0,5,3,1
84002_2019,u1qcvq,9.727995591000022,52.37421905100007,2019,8,16,4,0,5,2,1
85578_2019,u1qcvq,9.726403866000057,52.37570640000007,2019,10,14,6,1,2,6,1
86815_2019,u1qcvq,9.726718221000056,52.37577593800006,2019,10,16,1,0,5,3,1
87161_2019,u1qcvq,9.726938627000038,52.375575500000075,2019,11,11,2,0,0,4,1
88913_2019,u1qcvq,9.728218331000052,52.37392196500008,2019,12,17,1,0,2,6,1
89098_2019,u1qcvq,9.726793657000028,52.37571098700005,2019,12,17,4,0,5,2,1
89262_2019,u1qcvq,9.728012251000052,52.374199651000026,2019,12,12,4,1,5,2,1
89708_2019,u1qcvq,9.726763005000066,52.375737935000075,2019,12,22,6,0,5,3,1
91087_2019,u1qcvq,9.728347386000053,52.37412609800003,2019,2,0,2,0,5,3,1
92890_2019,u1qcvq,9.725018466000053,52.37670776900006,2019,3,11,5,0,3,2,1
94381_2019,u1qcvq,9.727990039000076,52.374225515000035,2019,5,20,5,1,5,3,1
95652_2019,u1qcvq,9.728001611000023,52.37421204100008,2019,5,21,4,0,4,6,1
223171_2019,u1qcvq,9.730560179000063,52.37486110700007,2019,6,16,3,0,2,6,1
223532_2019,u1qcvq,9.732518597000023,52.374438849000065,2019,6,1,7,0,6,4,1
223954_2019,u1qcvq,9.728328591000038,52.37414840400003,2019,7,16,3,0,2,6,1
224275_2019,u1qcvq,9.72391986200006,52.37293926300004,2019,7,17,3,0,1,5,1
224659_2019,u1qcvq,9.727949158000056,52.37414819100008,2019,8,13,3,0,0,7,1
224940_2019,u1qcvq,9.733426132000032,52.37563892300005,2019,8,18,4,0,6,6,1
225026_2019,u1qcvq,9.73064621200007,52.37616930400004,2019,8,20,1,0,5,2,1
225093_2019,u1qcvq,9.730564121000043,52.374862405000044,2019,8,23,7,0,2,6,1
225521_2019,u1qcvq,9.728802305000043,52.37308650700004,2019,8,20,3,0,0,1,1
225853_2019,u1qcvq,9.730560179000063,52.37486110700007,2019,9,16,5,0,0,7,1
225920_2019,u1qcvq,9.732271954000057,52.37658096900003,2019,9,16,3,0,0,2,1
225948_2019,u1qcvq,9.731693451000067,52.37581125300005,2019,9,13,2,0,6,7,1
226539_2019,u1qcvq,9.728283428000054,52.376792217000066,2019,10,8,3,1,5,3,1
226657_2019,u1qcvq,9.726443144000028,52.37731425400006,2019,9,14,6,0,6,2,1
226664_2019,u1qcvq,9.731367010000042,52.376002677000024,2019,9,10,6,1,6,4,1
226719_2019,u1qcvq,9.726914663000061,52.375777742000075,2019,10,13,4,0,5,3,1
227662_2019,u1qcvq,9.729802092000057,52.37635217600007,2019,11,8,2,1,5,3,1
227749_2019,u1qcvq,9.728469687000027,52.372883741000074,2019,11,14,2,1,0,2,1
227750_2019,u1qcvq,9.724513749000039,52.372939442000074,2019,11,14,2,1,0,4,1
228286_2019,u1qcvq,9.733617664000064,52.375595550000064,2019,12,9,6,1,6,2,1
228323_2019,u1qcvq,9.730012892000047,52.37680695400008,2019,12,18,5,0,1,5,1
228489_2019,u1qcvq,9.724213837000038,52.37285046600005,2019,11,18,6,0,0,7,1
228747_2019,u1qcvq,9.727839235000033,52.372771086000064,2019,12,7,3,1,0,1,1
229460_2019,u1qcvq,9.73139252300007,52.37506243300004,2019,1,12,6,1,5,2,1
229500_2019,u1qcvq,9.728214361000028,52.37411425200003,2019,1,17,5,1,5,2,1
230272_2019,u1qcvq,9.724110962000054,52.37243118300006,2019,2,7,5,0,5,3,1
230787_2019,u1qcvq,9.733693277000043,52.375919454000034,2019,3,20,2,0,6,6,1
230987_2019,u1qcvq,9.731807652000043,52.375974255000074,2019,3,21,1,0,2,6,1
231112_2019,u1qcvq,9.730661684000038,52.37489450600003,2019,3,10,4,0,5,7,1
231134_2019,u1qcvq,9.724115860000039,52.37294113400004,2019,3,16,3,0,2,6,1
231165_2019,u1qcvq,9.73019871200006,52.37485577300004,2019,3,11,2,1,0,2,1
231166_2019,u1qcvq,9.727172997000023,52.375907410000075,2019,3,13,2,1,0,7,1
231436_2019,u1qcvq,9.732151402000056,52.374342329000065,2019,4,11,5,0,6,2,1
231667_2019,u1qcvq,9.731596205000073,52.37547109100007,2019,4,17,4,0,5,7,1
231706_2019,u1qcvq,9.730621436000037,52.37488126300008,2019,4,20,3,0,5,7,1
232498_2019,u1qcvq,9.72803041700007,52.37417849900003,2019,5,16,1,0,5,3,1
9629_2017,u1qfny,9.797507453000037,52.41634892600007,2017,1,18,2,1,5,3,1
17166_2017,u1qfny,9.789818070000024,52.42112951800004,2017,6,8,4,0,5,3,1
18031_2017,u1qfny,9.793260606000047,52.41578860200008,2017,7,15,4,0,2,6,1
18943_2017,u1qfny,9.798206471000071,52.41980294200005,2017,8,9,2,0,5,3,1
20156_2017,u1qfny,9.796716588000038,52.41587543100008,2017,8,15,3,0,0,6,1
8730_2018,u1qfny,9.798555452000071,52.41685767900003,2018,1,9,6,1,6,7,1
14152_2018,u1qfny,9.791000092000047,52.42058049300005,2018,5,17,6,0,0,6,1
16433_2018,u1qfny,9.797561163000069,52.41636938200003,2018,6,13,4,0,5,3,1
17581_2018,u1qfny,9.798163351000028,52.41947734800005,2018,6,12,4,0,2,6,1
23128_2018,u1qfny,9.792361830000061,52.41930948800007,2018,10,10,3,1,0,1,1
23426_2018,u1qfny,9.798335388000057,52.420367957000046,2018,10,7,5,1,5,3,1
23877_2018,u1qfny,9.798216730000037,52.416619070000074,2018,11,22,2,1,0,7,1
26471_2018,u1qfny,9.797545725000075,52.41636350300007,2018,12,15,4,0,5,3,1
131089_2018,u1qfny,9.796884660000046,52.41782534200007,2018,4,15,5,0,3,6,1
79238_2019,u1qfny,9.793294993000076,52.41631403600008,2019,6,16,4,0,5,3,1
82784_2019,u1qfny,9.793294993000076,52.41631403600008,2019,8,9,1,0,5,3,1
84449_2019,u1qfny,9.79854022400002,52.41679434800005,2019,9,0,3,1,0,1,1
87575_2019,u1qfny,9.79843459600005,52.42071499100007,2019,11,13,5,0,0,7,1
9630_2017,u1qfpu,9.838561179000068,52.409878380000066,2017,1,17,2,1,2,6,1
10325_2017,u1qfpu,9.839557529000048,52.41016417000003,2017,1,17,2,0,8,1,1
25941_2017,u1qfpu,9.834626411000043,52.40966121500002,2017,12,17,5,1,3,6,1
9515_2018,u1qfpu,9.838396448000026,52.40997728900003,2018,1,14,7,0,5,3,1
11615_2018,u1qfpu,9.836156864000033,52.409770212000076,2018,3,12,4,0,8,1,1
87934_2019,u1qfpu,9.835139809000054,52.40959031700004,2019,11,18,3,0,0,6,1
95438_2019,u1qfpu,9.839451945000064,52.40998804900004,2019,5,17,4,0,2,7,1
9683_2017,u1qfhv,9.70583825600005,52.41230863100003,2017,1,18,7,2,8,1,1
10474_2017,u1qfhv,9.701363890000039,52.415343544000045,2017,2,11,7,0,5,3,1
18145_2017,u1qfhv,9.707143299000052,52.410455414000076,2017,7,8,3,1,2,2,1
19278_2017,u1qfhv,9.70594045300004,52.412235706000054,2017,8,8,6,1,2,6,1
133951_2017,u1qfhv,9.709405126000037,52.41344025800004,2017,9,14,5,0,1,5,1
11585_2018,u1qfhv,9.70692677300002,52.41103635500008,2018,3,11,5,0,5,3,1
15066_2018,u1qfhv,9.702222327000072,52.41479752400004,2018,5,14,7,0,6,4,1
19675_2018,u1qfhv,9.707518959000025,52.410351501000044,2018,8,15,5,0,0,5,1
21627_2018,u1qfhv,9.70752333400003,52.41034637000007,2018,9,17,5,0,2,6,1
22727_2018,u1qfhv,9.703260651000052,52.41410537500008,2018,10,12,7,0,3,6,1
131858_2018,u1qfhv,9.705482092000068,52.414828472000075,2018,4,17,6,0,0,7,1
135287_2018,u1qfhv,9.706496069000023,52.41567742500007,2018,8,16,7,0,5,3,1
136122_2018,u1qfhv,9.709281016000034,52.413312580000074,2018,9,5,3,0,5,3,1
137407_2018,u1qfhv,9.707817600000057,52.41297789900006,2018,10,20,4,1,0,3,1
81376_2019,u1qfhv,9.701256588000037,52.415411919000064,2019,7,12,5,0,2,6,1
81805_2019,u1qfhv,9.702402822000069,52.414681667000075,2019,7,16,2,0,5,3,1
82066_2019,u1qfhv,9.70526937400007,52.41275582600008,2019,8,20,6,1,8,1,1
82677_2019,u1qfhv,9.702186241000046,52.41482048300002,2019,8,8,3,0,2,6,1
83302_2019,u1qfhv,9.705653493000057,52.41241971100004,2019,8,22,6,0,0,7,1
88733_2019,u1qfhv,9.702242997000043,52.41478437500007,2019,12,19,5,0,6,2,1
231494_2019,u1qfhv,9.704916955000042,52.41520009900006,2019,4,11,4,0,4,2,1
9716_2017,u1qfnf,9.793826845000067,52.39474360200006,2017,1,12,6,2,3,2,1
17707_2017,u1qfnf,9.796296090000057,52.395305850000064,2017,7,15,5,0,2,6,1
18915_2017,u1qfnf,9.794250532000037,52.39423146900003,2017,8,6,5,0,3,2,1
20216_2017,u1qfnf,9.794166090000033,52.39450508500005,2017,8,9,2,0,3,2,1
22585_2017,u1qfnf,9.793890756000053,52.393914004000074,2017,10,16,7,0,2,6,1
23980_2017,u1qfnf,9.792750027000068,52.394356349000084,2017,11,18,6,0,2,6,1
127012_2017,u1qfnf,9.789712266000038,52.39705916300005,2017,1,19,7,2,2,6,1
127616_2017,u1qfnf,9.793029611000065,52.39533789800004,2017,1,0,6,0,0,1,1
129423_2017,u1qfnf,9.792821272000026,52.39583198400003,2017,4,11,5,0,2,6,1
130005_2017,u1qfnf,9.793214623000038,52.39702580400007,2017,5,18,4,0,5,3,1
130537_2017,u1qfnf,9.792487918000063,52.39755629000007,2017,5,9,4,0,5,3,1
130562_2017,u1qfnf,9.792488217000027,52.397559519000026,2017,6,6,5,1,2,6,1
131521_2017,u1qfnf,9.789917381000066,52.39566893600005,2017,6,13,4,1,8,1,1
132962_2017,u1qfnf,9.793029611000065,52.39533789800004,2017,8,19,1,0,2,6,1
133630_2017,u1qfnf,9.792661852000037,52.396943515000025,2017,9,15,5,0,5,2,1
134164_2017,u1qfnf,9.789712266000038,52.39705916300005,2017,9,13,2,1,4,2,1
135152_2017,u1qfnf,9.79247722200006,52.397440909000075,2017,11,13,7,0,2,6,1
15650_2018,u1qfnf,9.798726170000068,52.396013448000076,2018,6,12,6,0,8,1,1
17782_2018,u1qfnf,9.794375304000027,52.394307864000034,2018,7,16,6,0,0,6,1
129994_2018,u1qfnf,9.792520579000039,52.396766255000045,2018,2,21,6,1,3,2,1
130202_2018,u1qfnf,9.792949318000069,52.39537375300006,2018,2,16,2,0,3,6,1
130484_2018,u1qfnf,9.792948890000046,52.395451669000074,2018,2,11,4,1,2,6,1
132145_2018,u1qfnf,9.789712266000038,52.39705916300005,2018,5,18,1,0,2,6,1
132357_2018,u1qfnf,9.792524497000043,52.39674520900007,2018,5,16,2,0,3,6,1
132465_2018,u1qfnf,9.789712266000038,52.39705916300005,2018,5,16,3,0,3,2,1
133396_2018,u1qfnf,9.788992796000061,52.39514676300007,2018,6,1,1,1,0,6,1
134206_2018,u1qfnf,9.792948890000046,52.395451669000074,2018,7,12,4,1,2,2,1
134727_2018,u1qfnf,9.791594544000077,52.39688089500004,2018,8,19,4,0,2,6,1
135233_2018,u1qfnf,9.792948890000046,52.395451669000074,2018,8,21,1,0,2,6,1
135491_2018,u1qfnf,9.792661977000023,52.396943534000066,2018,8,13,5,0,5,3,1
135652_2018,u1qfnf,9.792486706000034,52.39754322800008,2018,8,13,6,0,4,6,1
136124_2018,u1qfnf,9.791029742000038,52.395153066000034,2018,9,7,3,0,5,3,1
136958_2018,u1qfnf,9.792555224000068,52.39658012300004,2018,10,11,4,0,3,6,1
138174_2018,u1qfnf,9.792531304000024,52.396708644000064,2018,11,9,5,1,5,3,1
84302_2019,u1qfnf,9.793694718000038,52.394770805000064,2019,9,14,6,0,3,2,1
86502_2019,u1qfnf,9.793862227000032,52.39473631800007,2019,10,13,2,0,2,6,1
89108_2019,u1qfnf,9.793862227000032,52.39473631800007,2019,12,11,4,0,3,2,1
95356_2019,u1qfnf,9.793859002000033,52.39388450200005,2019,5,13,6,0,2,6,1
224857_2019,u1qfnf,9.793592476000072,52.39484507900004,2019,8,18,6,0,5,2,1
225220_2019,u1qfnf,9.799669336000022,52.398105635000036,2019,8,19,4,0,8,1,1
225812_2019,u1qfnf,9.790004004000023,52.39701545300005,2019,9,13,4,0,3,6,1
227786_2019,u1qfnf,9.789489850000052,52.39456967900002,2019,11,20,7,0,0,7,1
230841_2019,u1qfnf,9.792543469000066,52.396643279000045,2019,3,11,6,1,2,6,1
231049_2019,u1qfnf,9.792777990000047,52.39592106100008,2019,3,9,6,0,2,6,1
9717_2017,u1qcvp,9.722587216000022,52.37867397500002,2017,1,5,6,0,0,2,1
13249_2017,u1qcvp,9.721609495000052,52.378475879000064,2017,4,16,7,0,2,6,1
14673_2017,u1qcvp,9.722443501000043,52.37849564400005,2017,4,16,3,1,2,6,1
14901_2017,u1qcvp,9.718406576000065,52.37843199500002,2017,5,9,2,0,2,6,1
17283_2017,u1qcvp,9.722203983000043,52.37835202500002,2017,6,9,3,0,0,7,1
18050_2017,u1qcvp,9.72252766200006,52.37863265200007,2017,7,11,4,0,2,6,1
18157_2017,u1qcvp,9.722708689000058,52.37835445800005,2017,7,8,3,1,2,6,1
18911_2017,u1qcvp,9.722503377000066,52.37846323100007,2017,8,9,2,0,2,6,1
18950_2017,u1qcvp,9.719064982000075,52.37845481100004,2017,8,15,6,1,2,6,1
19414_2017,u1qcvp,9.715620235000074,52.37820888600004,2017,8,12,2,0,0,6,1
19465_2017,u1qcvp,9.722575136000046,52.37866559300005,2017,8,11,7,0,0,1,1
23117_2017,u1qcvp,9.722432402000038,52.37850165300006,2017,10,2,1,1,5,2,1
24170_2017,u1qcvp,9.722203983000043,52.37835202500002,2017,11,18,5,1,5,2,1
24893_2017,u1qcvp,9.722203983000043,52.37835202500002,2017,12,18,1,1,2,6,1
25236_2017,u1qcvp,9.722399684000036,52.37851936400006,2017,12,7,6,0,5,2,1
25520_2017,u1qcvp,9.72146738500004,52.37848866700006,2017,12,13,6,0,2,6,1
127540_2017,u1qcvp,9.719741223000026,52.37823780800005,2017,1,12,3,1,5,3,1
128356_2017,u1qcvp,9.722347063000027,52.37828836000007,2017,3,11,1,0,5,3,1
128540_2017,u1qcvp,9.715841473000069,52.37737574900007,2017,3,11,3,0,4,6,1
128618_2017,u1qcvp,9.718511723000065,52.38098796200006,2017,3,17,6,0,6,4,1
129048_2017,u1qcvp,9.721400909000069,52.37925028400008,2017,4,16,2,0,5,3,1
129668_2017,u1qcvp,9.716835126000037,52.37906434100006,2017,5,17,4,0,5,2,1
131380_2017,u1qcvp,9.722295878000068,52.37825227400003,2017,7,19,2,0,0,6,1
132028_2017,u1qcvp,9.716401750000047,52.382241540000045,2017,7,12,7,1,5,3,1
133295_2017,u1qcvp,9.722003060000077,52.37874736200008,2017,9,19,6,0,5,3,1
134735_2017,u1qcvp,9.713774641000043,52.381714629000044,2017,10,15,1,0,6,4,1
135116_2017,u1qcvp,9.718489804000058,52.38100145900006,2017,11,16,2,0,6,4,1
135752_2017,u1qcvp,9.717421017000047,52.381642302000046,2017,11,18,2,1,5,3,1
9826_2018,u1qcvp,9.722203983000043,52.37835202500002,2018,1,17,5,1,2,6,1
9833_2018,u1qcvp,9.715232032000074,52.37812076300002,2018,1,17,5,1,2,6,1
11463_2018,u1qcvp,9.721753380000052,52.37859168700004,2018,3,16,6,0,3,6,1
12794_2018,u1qcvp,9.722162859000036,52.37855143100006,2018,4,9,2,0,5,2,1
13379_2018,u1qcvp,9.72246060200007,52.378486744000035,2018,4,13,6,1,2,6,1
15731_2018,u1qcvp,9.722471326000061,52.37848098600006,2018,6,20,2,0,0,3,1
17946_2018,u1qcvp,9.722543475000066,52.37864362400006,2018,7,2,2,0,0,1,1
18366_2018,u1qcvp,9.722450897000044,52.378491955000065,2018,7,15,2,0,2,6,1
19533_2018,u1qcvp,9.72266742100004,52.37837569600004,2018,8,14,3,0,4,6,1
19806_2018,u1qcvp,9.721854541000027,52.37858174300004,2018,8,14,7,0,2,6,1
20274_2018,u1qcvp,9.721866731000034,52.378580544000044,2018,8,15,3,0,0,1,1
21849_2018,u1qcvp,9.722203983000043,52.37835202500002,2018,10,13,5,0,0,7,1
21871_2018,u1qcvp,9.722346730000027,52.37849621200007,2018,9,8,7,0,5,2,1
22770_2018,u1qcvp,9.721635408000054,52.37846912700007,2018,10,15,3,0,2,6,1
23463_2018,u1qcvp,9.722456512000065,52.37858328300007,2018,10,13,6,0,5,2,1
24627_2018,u1qcvp,9.72162120400003,52.37847077900005,2018,12,19,5,1,2,6,1
24851_2018,u1qcvp,9.715264237000044,52.37812109100008,2018,12,16,2,1,2,6,1
24961_2018,u1qcvp,9.722753812000064,52.37832931000002,2018,12,11,1,1,2,6,1
25710_2018,u1qcvp,9.713714324000023,52.378219000000065,2018,12,16,1,1,1,7,1
25984_2018,u1qcvp,9.71834634000004,52.37855258300005,2018,12,21,4,1,8,1,1
26297_2018,u1qcvp,9.715727261000039,52.37815879200007,2018,12,14,6,0,2,6,1
129039_2018,u1qcvp,9.716950204000057,52.38191208900008,2018,1,17,5,1,6,4,1
129238_2018,u1qcvp,9.721903532000056,52.37881168200005,2018,1,9,4,1,2,6,1
129384_2018,u1qcvp,9.717666374000034,52.38148674900003,2018,1,15,4,1,2,6,1
129743_2018,u1qcvp,9.721542076000047,52.380245929000075,2018,2,8,3,2,0,7,1
130369_2018,u1qcvp,9.715935234000026,52.382531282000066,2018,3,12,7,0,4,7,1
130924_2018,u1qcvp,9.716538796000068,52.38215642400007,2018,3,4,6,0,6,7,1
131220_2018,u1qcvp,9.72268913900007,52.377386491000046,2018,4,14,3,0,5,2,1
132363_2018,u1qcvp,9.716016188000026,52.37810997100007,2018,5,11,2,0,0,7,1
133441_2018,u1qcvp,9.712758919000066,52.38214575500007,2018,6,8,4,0,5,3,1
134644_2018,u1qcvp,9.719741223000026,52.37823780800005,2018,8,7,1,0,0,1,1
136638_2018,u1qcvp,9.721264223000047,52.37923252500008,2018,9,13,6,0,2,6,1
137456_2018,u1qcvp,9.712741776000028,52.38215377500007,2018,10,8,6,0,5,3,1
138388_2018,u1qcvp,9.722759841000027,52.37832607300004,2018,12,12,7,0,2,6,1
79304_2019,u1qcvp,9.722325081000065,52.37829814100007,2019,6,22,3,0,5,3,1
81672_2019,u1qcvp,9.722203983000043,52.37835202500002,2019,7,6,3,1,0,1,1
83863_2019,u1qcvp,9.722601611000071,52.378411032000024,2019,9,14,3,0,2,6,1
85215_2019,u1qcvp,9.72256593000003,52.378430190000074,2019,9,16,5,0,2,6,1
86615_2019,u1qcvp,9.722559904000036,52.37843342600007,2019,10,17,6,0,2,6,1
89834_2019,u1qcvp,9.719028587000023,52.37845447700005,2019,1,15,5,1,2,6,1
90557_2019,u1qcvp,9.722203983000043,52.37835202500002,2019,2,18,6,0,2,6,1
90976_2019,u1qcvp,9.72252865400003,52.37863334000008,2019,2,8,3,0,2,6,1
91111_2019,u1qcvp,9.722457141000065,52.37858371900006,2019,2,15,4,0,2,6,1
92952_2019,u1qcvp,9.722407671000044,52.37854939300007,2019,3,22,1,0,5,2,1
95150_2019,u1qcvp,9.722379861000038,52.37853009600008,2019,5,13,7,0,5,2,1
226309_2019,u1qcvp,9.72145134400006,52.38100633600004,2019,9,21,1,0,0,7,1
227261_2019,u1qcvp,9.721515694000061,52.38036212200007,2019,10,4,5,0,1,5,1
228893_2019,u1qcvp,9.722007147000056,52.37805070500008,2019,12,11,6,0,0,5,1
229117_2019,u1qcvp,9.72138319900006,52.37924499500008,2019,1,13,6,1,5,3,1
229149_2019,u1qcvp,9.716114812000056,52.38063409600005,2019,1,10,5,0,0,5,1
229650_2019,u1qcvp,9.718441770000027,52.381026219000034,2019,2,17,7,1,2,6,1
230658_2019,u1qcvp,9.71774260600006,52.37988528300008,2019,3,15,6,0,5,3,1
230731_2019,u1qcvp,9.722655798000062,52.377358342000036,2019,3,10,7,0,3,6,1
231056_2019,u1qcvp,9.713639472000068,52.381771399000066,2019,4,19,3,1,0,1,1
231240_2019,u1qcvp,9.71273218600004,52.38214412900003,2019,4,9,5,0,5,3,1
9719_2017,u1qfps,9.829521000000057,52.40927569800005,2017,1,10,6,2,9,1,1
15623_2017,u1qfps,9.822714927000051,52.40643899600008,2017,5,11,6,0,5,2,1
21881_2017,u1qfps,9.82244360300007,52.40762611700006,2017,9,19,7,1,0,6,1
9650_2018,u1qfps,9.822208363000072,52.406287949000046,2018,1,15,2,0,2,6,1
11018_2018,u1qfps,9.827036459000057,52.408888223000076,2018,2,19,3,0,2,6,1
14972_2018,u1qfps,9.829889106000053,52.40931366600006,2018,5,10,3,0,8,1,1
18028_2018,u1qfps,9.827244818000054,52.40882527100007,2018,7,0,4,1,2,6,1
20425_2018,u1qfps,9.826978753000047,52.408876813000056,2018,9,19,4,0,9,6,1
25264_2018,u1qfps,9.822623946000023,52.406519315000075,2018,12,17,7,1,0,7,1
81414_2019,u1qfps,9.822332887000073,52.40747545600004,2019,7,18,3,0,0,6,1
82208_2019,u1qfps,9.832047058000057,52.409386608000034,2019,8,16,5,0,2,6,1
87181_2019,u1qfps,9.828604673000028,52.409055852000044,2019,11,17,7,0,2,6,1
89991_2019,u1qfps,9.830612669000061,52.409388294000046,2019,1,8,5,0,2,6,1
91418_2019,u1qfps,9.822382487000027,52.407493610000074,2019,2,16,2,0,2,6,1
9720_2017,u1qfpv,9.84301029100004,52.41094610400006,2017,1,10,6,2,2,6,1
24202_2017,u1qfpv,9.843530595000061,52.415332335000066,2017,11,5,5,0,3,6,1
20890_2018,u1qfpv,9.842988220000052,52.415505027000044,2018,9,17,2,0,3,6,1
88952_2019,u1qfpv,9.842589173000023,52.41575541600008,2019,12,22,7,1,2,6,1
95154_2019,u1qfpv,9.843194538000033,52.41512940100006,2019,5,0,7,0,3,6,1
229459_2019,u1qfpv,9.840726867000056,52.413231759000034,2019,1,14,6,2,0,1,1
9756_2017,u1qfq8,9.785765488000038,52.42920001500005,2017,1,10,7,1,8,6,1
12924_2018,u1qfq8,9.782798924000076,52.428436669000064,2018,4,15,4,0,3,6,1
16274_2018,u1qfq8,9.784373745000039,52.42890079700003,2018,6,7,5,0,2,6,1
18152_2018,u1qfq8,9.778659843000073,52.42794155100006,2018,7,9,3,0,2,6,1
18255_2018,u1qfq8,9.778847162000032,52.427966101000045,2018,7,11,4,0,2,6,1
25135_2018,u1qfq8,9.779724625000027,52.42808754800007,2018,12,7,5,0,2,6,1
79509_2019,u1qfq8,9.778750450000077,52.42779258700006,2019,6,17,3,0,9,7,1
80912_2019,u1qfq8,9.782692938000023,52.428416811000034,2019,7,14,5,0,3,6,1
83427_2019,u1qfq8,9.780217783000069,52.428165000000035,2019,8,13,5,0,2,6,1
91532_2019,u1qfq8,9.78777799100004,52.42962265800002,2019,2,7,2,1,1,7,1
9781_2017,u1qcvr,9.725343039000052,52.38037294200007,2017,1,20,6,0,5,3,1
10241_2017,u1qcvr,9.723416835000023,52.37924085600008,2017,1,18,4,0,2,6,1
10294_2017,u1qcvr,9.723485071000027,52.377929599000026,2017,1,10,3,0,5,2,1
12361_2017,u1qcvr,9.730984807000027,52.38249886400007,2017,4,8,2,0,2,6,1
12852_2017,u1qcvr,9.724018336000027,52.37763312900006,2017,3,18,4,0,5,3,1
13287_2017,u1qcvr,9.723183976000028,52.37785081100003,2017,4,18,2,1,5,2,1
13806_2017,u1qcvr,9.722959423000075,52.378929318000075,2017,4,19,3,0,5,3,1
14671_2017,u1qcvr,9.730324834000042,52.38227902500007,2017,5,15,6,0,5,3,1
14844_2017,u1qcvr,9.723466451000037,52.377701929000075,2017,5,16,3,0,5,2,1
15137_2017,u1qcvr,9.72310198100007,52.377893332000035,2017,5,19,2,0,0,2,1
15321_2017,u1qcvr,9.726289665000024,52.38079276100007,2017,5,10,4,0,0,7,1
15614_2017,u1qcvr,9.729881576000023,52.382126030000045,2017,5,16,6,0,2,6,1
17157_2017,u1qcvr,9.72400738400006,52.37763918800005,2017,6,17,4,0,3,2,1
18220_2017,u1qcvr,9.726327304000053,52.38080945400004,2017,8,20,3,0,5,3,1
18368_2017,u1qcvr,9.725020426000071,52.38022521600004,2017,8,13,5,0,6,4,1
23288_2017,u1qcvr,9.727385264000077,52.38124932200002,2017,11,11,5,0,2,6,1
23442_2017,u1qcvr,9.726339346000033,52.38081479500005,2017,11,19,4,0,5,3,1
23963_2017,u1qcvr,9.725160626000047,52.38028941400006,2017,11,19,1,1,3,6,1
24061_2017,u1qcvr,9.728277447000039,52.38159059800006,2017,11,14,1,0,5,2,1
24422_2017,u1qcvr,9.724195920000057,52.37975611300004,2017,11,9,7,1,2,2,1
24997_2017,u1qcvr,9.729862383000068,52.38211940600007,2017,12,14,6,1,3,6,1
25172_2017,u1qcvr,9.72378561100004,52.377535557000044,2017,12,18,7,1,2,6,1
25710_2017,u1qcvr,9.727322352000044,52.38122521700007,2017,12,17,3,1,6,4,1
127381_2017,u1qcvr,9.73277925900004,52.37927571200004,2017,2,19,4,0,2,6,1
127428_2017,u1qcvr,9.727542112000037,52.38235751300005,2017,2,20,2,0,5,3,1
127619_2017,u1qcvr,9.73105932300007,52.37866350100006,2017,1,23,6,0,5,3,1
127801_2017,u1qcvr,9.732669927000076,52.37946267500007,2017,2,20,2,0,5,3,1
127952_2017,u1qcvr,9.72309578900007,52.377719672000076,2017,2,16,3,0,4,6,1
128516_2017,u1qcvr,9.731624173000057,52.378051417000044,2017,3,11,4,0,0,7,1
128683_2017,u1qcvr,9.723365768000065,52.37775516600004,2017,4,13,2,0,6,2,1
128711_2017,u1qcvr,9.725269811000034,52.38050851600008,2017,4,16,1,0,5,3,1
128712_2017,u1qcvr,9.732671126000072,52.37949857100006,2017,4,16,1,0,5,3,1
128766_2017,u1qcvr,9.730675993000032,52.37854442700007,2017,3,23,6,0,4,2,1
128917_2017,u1qcvr,9.732729843000072,52.37984007800002,2017,3,18,2,0,4,2,1
129491_2017,u1qcvr,9.723081457000037,52.377708349000045,2017,4,9,7,1,5,2,1
130142_2017,u1qcvr,9.72873809500004,52.37798487100008,2017,5,19,1,0,2,6,1
130316_2017,u1qcvr,9.729416997000044,52.37881103800004,2017,5,20,4,0,2,6,1
130862_2017,u1qcvr,9.728469717000053,52.377910255000074,2017,6,21,5,1,0,3,1
131086_2017,u1qcvr,9.72851521900003,52.37792302600008,2017,6,10,7,0,2,6,1
131111_2017,u1qcvr,9.72839294800002,52.377888707000075,2017,6,10,6,0,0,2,1
